Mes|comentario
202006|hola con gusto te brindamos la información escríbenos vía inbox para más detalle quedamos al pendiente saludos
202006|hola buenas como ago para contratar internet para mi celular
202006|hola buenas tardes te hemos enviado un inbox
202006|delmy liseth romero imbox o whatsapp al 78026963
202006|hola buenas tardes si presentas inestabilidad con el servicio te invitamos a escribirnos por medio de inbox quedamos atentos saludos
202006|ni siquiera dan una respuesta rápida ay lo tienen esperando y ninguna solución
202006|comentarte que tenemos todo el deseo de ayudarte con tu caso debido a ello te solicitamos información que nos ayude a realizarlo quedamos a la espera de tus comentarios saludos
202006|osa pamela de bonilla sanchez
202006|buenas noches ana comentarte que el alcatel 1v tiene un precio de 70 00 exclusivo de nuestra tienda en línea te lo entregaremos hasta la puerta de tu casa el precio ya incluye envío y tarjeta de superpack de 3 50 puedes ingresar aquí https tiendaenlinea claro com sv para ver nuestro catálogo quedateencasa saludos
202006|bárbaro viejo
202006|hola buenas noches con gusto te proporcionamos la información que necesitas por favor envíanos vía inbox tus datos para brindarte mayor detalle de nuestras promociones quedamos a la espera de tu mensaje
202006|comentarte que tenemos todo el deseo de ayudarte con tu caso debido a ello te solicitamos información que nos ayude a realizarlo quedamos a la espera de tus comentarios saludos
202006|buenas noches señores y señoras de claro cuanto traerán el 5g al pais o aún no tienen en mente sobre dicha red en la nación salvadoreña
202006|agradecemos tu sugerencia nuestro enfoque es trabajar continuamente para brindarte la mejor experiencia con nuestros servicios claro que sí
202006|agradecemos tu sugerencia nuestro enfoque es trabajar continuamente para brindarte la mejor experiencia con nuestros servicios claro que sí
202006|buenos días la promoción de navegación ilimitada es aleatoria mantente pendiente de nuestros medios publicitarios para confirmar el día que estará activa así aprovecharás los beneficios de navegar lo que desees saludos
202006|deberian de mejorar el servicio llevo dias diciendoles que mi linea fija no sirve y resulta que me llaman ahora diciendome que a esta colonia no pueden entrar por ser zona de peligro que mejor le diera de baja a mi servicio si siguen haci perderan un monton de clientes por que esta colonia la mayoria tienen claro lo raro es que para venir a instalar cable y internet ahi si vienen la verdad decepciona que les valga los clientes
202006|buenas noches estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos
202006|katty contreras e pasa lo mismo
202006|contesteme mi msje por favor estoy esperando mas de dos horas
202006|salvador gonzalez andreä quinteros miren
202006|buenas noches estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos
202006|jamas nunca compren en esta tienda en linea llevo 11 dias esperando el bendito telefono que compré la atencion el cliente no me da ninguna solucion y la unica respuesta es que espere la logistica de claro es una porqueria la atencion al cliente es una porqueria la señal es una porqueria en fin solo queda orar por que los señores de claro no me roben mi dinero y cumplan con sus propios terminos y condiciones estoy mas que arto claro el salvador solo espero no tener que escalar esto a la direccion de proteccion am consumidor
202006|tengo más de 10 días de haber pagado un cel y ni siquiera un número de orden me pueden dar mucho menos hacerme llegar el cel
202006|hola buenas noches estamos en la disposición de ayudarte para brindarte la asistencia necesaria para tu caso por favor escríbenos vía inbox saludos
202006|puse internet y todo y resulta que llevo más de 3 días sin internet mal servicio al igual el de mi hermana que tiene más de 15 días y lo peor que los niños ah perdido clases por no tener internet
202006|hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|claro el salvador gracias ya me lo arreglaron
202006|quiero contratar nuevos servicios y no me contestan
202006|hola buenas tarde karlita m hernandez nos complace leer tu comentario recuerda que estamos para ayudarte por este medio para cualquier duda o consulta puedes escribirnos mediante inbox saludos
202006|q paquet3s hay para mes el mas comodo q hay y cuantos yigas
202006|hola buenos días envíanos tus datos vía inbox y así poder ampliar el detalle quedamos al pendiente saludos
202006|soy su cliente desde hace mas de 10 años jamas pero jamas he recibido algo de su parte nunca me he atrasado con el pago pero eso de poner y quitar canales a su antojo molesta no mejoran la programacion practicamente vemos canales solo para centroamerica y se supone q se paga cable para ver una señal sin interrupciones internacional no se
202006|hola buenas noches molina mario un gusto saludarte comentarte que estamos interesados en poder brindar el seguimiento a tu caso favor compártenos tus datos vía inbox quedamos en espera de tus mensajes saludos
202006|claro el salvador no quiero responderle a un robot q no tenga soluciones inmediatas no me aguanto por cancelar el contrato e instalar un verdadero cable ni baratos q fueran ustedes
202006|al comunicarte por medio de inbox uno de nuestros asesores te brindará asistencia de manera personalizada por ello solicitamos que puedas contactarnos a través de dicho medio quedamos en espera de tus mensajes saludos
202006|solo al inbox nos envian a que nos aburramos con las respuestas progamadas y dejemos de señalar las deficiencias de sus servicios
202006|hola buenas tardes carlos estamos bríndando seguimiento a tu consulta vía inbox estaremos pendiente de tu respuesta saludos
202006|buenos días es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|a cuanto tienen el y9 prime
202006|hola alexander flores comentarte que está disponible el huawei y9 prime con el costo de 250 00 para cualquier información adicional puedes escribirnos por medio de inbox quedamos atentos a tus mensajes que tengas una excelente tarde
202006|claro es una estafa no pueden ni dar soporte tecnico a sus clientes nunca me cambian la ip a pública para trabajar en modo home office no lo contraten no sirve
202006|un gusto saludarte el lg k20 tiene un precio de 85 00 en nuestra tienda en línea puedes ingresar aquí https tiendaenlinea claro com sv y realizar tu compra saludos
202006|claro sus técnicos estan cobrando de por gusto no atienden el llamado de soporte tecnico al cliente nunca llegan donde se les necesita ya me comunique x teléfono chat fb y nada no recomiendo a claro para ningun contrato sus servicios no sirven
202006|hola buenas tardes moises alexander sanchez un gusto saludarte comentarte que estamos interesados en poder brindar el seguimiento a tu caso favor compártenos tus datos vía inbox quedamos en espera de tus mensajes saludos
202006|hola buenas tardes moises alexander sanchez un gusto saludarte comentarte que estamos interesados en poder brindar el seguimiento a tu caso favor compártenos tus datos vía inbox quedamos en espera de tus mensajes saludos
202006|como asi
202006|hola manuel con gusto te ayudamos escríbenos vía inbox por favor para poder brindarte de manera personalizada la asistencia que necesitas quedamos a la espera saludos
202006|menos mal que aun no iban a cobrar mora y con mora me vino la factura de este mes ya en pleno ultimo mes de contrato
202006|hola ernesto con mucho gusto te ayudamos verificando tu servicio permítenos vía inbox tus datos estaremos al pendiente para validar la información saludos
202006|hola manuel con gusto te ayudamos escríbenos vía inbox por favor para poder brindarte de manera personalizada la asistencia que necesitas quedamos a la espera saludos
202006|hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|jd jd inbox
202006|hernandez hernandezz inbox
202006|jd jd inbox
202006|buenas tardes necesito que vengan a revisar el internet en la casa no hay servicio
202006|hola buenas noches si estas presentando inconvenientes con nuestros servicios envíanos tus datos por medio de inbox para que podamos ayudarte quedamos a tus órdenes saludos
202006|como actuvar la navegacion libre en claro
202006|hola buenas noches melvin estamos interesados en tu consulta te comento que estamos brindando seguimiento por inbox mantente al pendiente por ese medio saludos
