Mes|comentario
202006|hola buenas tardes marina un gusto saludarte estamos interesados en tu caso por favor envíanos por inbox tus datos para ayudarte con lo que nos comentas quedamos a la espera de tu mensaje
202006|hola compre un chip claro y no me lo actiravor como se activa
202006|stephaniie hernandz graciiiiias
202006|hola buenas noches comentarte que estamos dando seguimiento a tus consultas vía inbox quedamos a la espera de tu mensaje
202006|hola estamos en toda la disposición de ayudarte estamos brindando seguimiento vía inbox saludos
202006|hola señores de claro vivo en ciudad merliot residencial santa teresa ya tenemos más de 24 horas sin internet llamo y ponen una grabación
202006|hola manzur un gusto saludarte permítenos verificar tu caso solicitarte nos escribas a través de inbox y con gusto daremos seguimiento quedaremos al pendiente feliz noche
202006|hola buenas noches las disculpas por los inconvenientes le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tus mensajes saludos
202006|quiero poner internet y cable me dan información por favor
202006|hola buenas noches bairon es un gusto poder saludarte con el objetivo de brindarle un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox estaremos a la espera de tus comentarios saludos
202006|bairon amaya imbox
202006|mayra de león ok
202006|bairon amaya para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018
202006|necesito hacer un plan pero me dijeron que no tenían telefonos será que ahora sí
202006|buenas noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|buenas noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|buenas qeria ver si me pueden ayudar para un plan de pago se los agradeceria mucho
202006|hola buenas noches con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos
202006|hola buenas noches las disculpas por los inconvenientes le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tus mensajes saludos
202006|para servirte cualquier duda o consulta estamos a la orden saludos
202006|necesito señal en mi televisión por favor los de claro
202006|william andrade buenos días mi nombre es sara rivas soy gestor de agencia y será un gusto apoyarle podría enviarme vía whatsapp 63003488 a nombre de quién se encuentra el servicio y número de teléfono asociado para ayudarle a reportar una avería
202006|william andrade adquiere tu servicio de internet tigo de 5 mb 21 9910 mb 27 99o cable basico 165 canales mas internet de 5mb por 31 99cable basico 165 canales mas internet de 10 mb por 37 99contrato 12 meses no se ve dicom no pedimos comprobantes de ingresocosto unico de instalación 30 00
202006|zarita de ortega na suficiente compromiso el que tengo pago 16 51 suficiente gracias
202006|una pregunta por qué si uno firma un contrato para internet aún precio y te disen que en siete días lo conectan y pasa el tiempo y no lo asen y luego te dicen que el precio ya subió no respetan los contratos acaso
202006|hola alba un gusto saludarte permítenos verificar tu caso y dar seguimiento para ello solicitarte nos escribas de favor a través de inbox y con gusto te ayudaremos quedamos al pendiente de tu mensaje feliz noche
202006|en la agencia de san marcos el encuentro se encuentra abierta
202006|hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox o puedes visitar nuestra pagina para conocer los horarios https bit ly 3dqahq3 quedamos a la espera de tus comentarios saludos
202006|ingratos porque hacen ir a trabajar a sus empleados con esta situación tan fatal como la pandemia y las lluvias que han anunciado que serán más fuertes estos días deberían ser más conscientes y empáticos haber si ustedes van a responder como empresa si les llega a pasar factura con la vida de sus trabajadores
202006|hola no hay internet ni cable y yo no he dejado de pagar me ayudan porque estamos mal
202006|hola queremos dar seguimiento a tu caso escríbenos vía inbox para poder verificar quedamos al pendiente saludos
202006|cherry cerezo adquiere tu servicio de internet tigo de 5 mb 21 9910 mb 27 99o cable basico 165 canales mas internet de 5mb por 31 99cable basico 165 canales mas internet de 10 mb por 37 99contrato 12 meses no se ve dicom no pedimos comprobantes de ingresocosto unico de instalación 30 00
202006|wilber león gracias tigo es peor que claro lo siento
202006|señores claro qué es lo que pasa con la señal cobran un servicio que no dan zona de ilobasco cabañas
202006|hola buenos días tony chavez te invitamos a escribirnos vía inbox para brindarle seguimiento a tu caso quedamos a la espera saludos
202006|buenos días me gustaría saber si tienen aperturas sus agencias yo debo dos meses de internet quiero cancelar uno
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|buenos días agencia apopa cual es el horario
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox quedamos a tus órdenes saludos
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox quedamos a tus órdenes saludos
202006|buenas quisiera saber sk la agencia de plaza león esta abierta quiero comprar un celular con ustedes
202006|buenos días con gusto te brindaremos la información de nuestras agencias disponibles por favor contactanos vía inbox quedamos a tus ordenes saludos
202006|buenos días con gusto te brindaremos la información de nuestras agencias disponibles por favor contactanos vía inbox quedamos a tus ordenes saludos
202006|están atendiendo únicamente según al día correspondiente de la terminación de numero de dui para cancelar resivos
202006|hola arely con el objetivo de ayudarte te hemos enviado un inbox quedamos a tus órdenes saludos
202006|peso anda ala ajensia te dan otro chin con el mismo numero me estraña
202006|hola buenos días te invitamos a escribirnos vía inbox para cualquier consulta sobre tu servicio quedamos a tus órdenes saludos
202006|hola queremos dar seguimiento a tu caso escríbenos vía inbox para poder verificar quedamos al pendiente saludos
202006|buenos días en el reparto guadalupe y los santos 1 tenemos problemas de cable e internet desde ayer
202006|alejandra villafuerte segovia adquiere tu servicio de internet tigo de 5 mb 21 9910 mb 27 99o cable basico 165 canales mas internet de 5mb por 31 99cable basico 165 canales mas internet de 10 mb por 37 99contrato 12 meses no se ve dicom no pedimos comprobantes de ingresocosto unico de instalación 30 00
202006|wilber león ya tuve con tigo y aquí no dan ya servicio de mantenimiento por eso me cambié a claro
202006|hola esta disponible en santiago de maria
202006|alejandra villafuerte segovia hace cuanto fue para poder ayudarle nuevamente a que lo pueda contratar
202006|wilber león dos años quizás y no puedo porque el contrato sigue vigente
202006|con todo respeto sres de claro de que sirve q aperturen agencias específicamente ahuachapan centro si no me quisieron renovar mi plan pospago por el tema de la emergencia eso es muy contradictorio de su parte creo q será hora de ver otras opciones
202006|buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|señores de claro el día lunes 1 de junio fui a pagar recibo de inter y estaba cerrado en periplaza apopa
202006|hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|seria bueno reapondieran cuando uno solicita un servicio
202006|claudia rivas imbox o escríbame a whatsapp 78026963
202006|buenos días el samsung galaxy a11 lo tienen y el precio por favor
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox quedamos a tus órdenes saludos
202006|necesito reportar la caja de cable de casa no funciona
202006|hola kell nieto con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|me regalan el numero por favor
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox quedamos a tus órdenes saludos
202006|ya le envié imbox
202006|buenos días quisiera pagar en agencia porque tengo dos meses de no recibir factura puedo ir hoy a la agencia de la calle el progreso
202006|buenos días con gusto revisamos déjanos un inbox con el departamento donde te encuentras para poder informarte de las agencias disponibles quedamos atentos a tu mensaje saludos
202006|buenos dias quisiera saber si la agencia de plaza merliot esta ra abierta
