"Mes","comentario","text_tokens"
202006,"un gusto saludarte hemos verificado que ya se lleva el seguimiento de tu caso vía inbox","uno gustar saludarte haber verificar que ya se llevar el seguimiento de tu casar vía inbox"
202006,"una pregunta la agencia de metro sur está abierta","unir preguntar el agenciar de metro sur estar abrir"
202006,"hola buenas tardes te compartimos el horario de la agencia disponible metrocentro 8a etapa de 10 00 a m a 04 00 p m envíanos un inbox para más detalles saludos","hola bueno tardar te compartir el horario de el agenciar disponible metrocentro 8a etapa de 10 00 a metro a 04 00 página metro envíanos uno inbox parar más detallar saludo"
202006,"claro el salvador ok","claro el salvador ok"
202006,"buenos días comentarte que en soyapango nuestras agencias se encuentran cerradas debido a la emergencia te solicitamos que te mantengas pendiente de nuestras redes saludos","bueno día comentarte que en soyapango nuestro agencia se encontrar cerrada deber a el emergencia te solicitar que te mantener pendiente de nuestro red saludo"
202006,"buenas tardes en santa ana se encuentra abierta la agencia centro saludos","bueno tardar en santo ana se encontrar abrir el agenciar centrar saludo"
202006,"un gusto saludarte hemos verificado que ya se lleva el seguimiento de tu caso vía inbox","uno gustar saludarte haber verificar que ya se llevar el seguimiento de tu casar vía inbox"
202006,"hola","hola"
202006,"hola esperanza buenas tardes cómo podemos ayudarte","hola esperanzar bueno tardar cómo podar ayudarte"
202006,"la tienda san luis a que horas trabaja","el tender santo luis a que hora trabajar"
202006,"hola buenas tardes mauricio es un gusto poder saludarte con el objetivo de brindarle un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox estaremos a la espera de tus comentarios saludos","hola bueno tardar mauricio ser uno gustar poder saludarte con el objetivar de brindarle uno seguimiento más personalizar a tu consultar te invitar poder escribirnos vía inbox estar a el esperar de tu comentario saludo"
202006,"buenas tardes me puede decir porq no ay señal claro no tenemos señal desde el domingo nos urge q nos arreglen la antena aqui en atiocoyo san pablo tacachico","bueno tardar me poder decir porq no ay señal claro no tener señal desde el domingo no urgir q no arreglar el antena aqui en atiocoyo santo pablar tacachico"
202006,"hola linda buenas tardes queremos ayudarte por favor envíanos el número de tu servicio afectado para que podamos brindar atención a tu caso quedamos atentos","hola lindar bueno tardar querer ayudarte por favor envíanos el número de tu servicio afectar parar que podar brindar atención a tu casar quedar atento"
202006,"la señal y el internet está muy mala arreglen eso","el señal y el internet estar muy malo arreglar ese"
202006,"hola linda buenas tardes queremos ayudarte por favor envíanos el número de tu servicio afectado para que podamos brindar atención a tu caso quedamos atentos","hola lindar bueno tardar querer ayudarte por favor envíanos el número de tu servicio afectar parar que podar brindar atención a tu casar quedar atento"
202006,"gracias a ti jorge por tu preferencia saludos","gracia a ti jorge por tu preferencia saludo"
202006,"pongan tigo money para pagar los servicios de ustedes asi no se nos dificulta para hacer las grandes colas o para que al final nos digan que no se puede pagar","poner tigo money parar pagar el servicio de vosotros asi no se no dificultar parar hacer el grande cola o parar que al final no decir que no se poder pagar"
202006,"llamo al 22505555 y nun atienden talvez por este medio se me pueda ayidar","llamar al 22505555 y nun atender talvez por este mediar se me poder ayidar"
202006,"buenas tardes ernesto agradecemos tu sugerencia sin embargo te comentamos que también puedes pagar tus facturas en línea y desde la comodidad de tu casa ingresando al link sv mipagoclaro com quedamos a tus órdenes ante cualquier consulta","bueno tardar ernesto agradecer tu sugerencia sin embargar te comentar que también poder pagar tu factura en líneo y desde el comodidad de tu casar ingresar al link sv mipagoclaro com quedar a tu orden ante cualquiera consultar"
202006,"hola esperanza buenas tardes cómo podemos ayudarte","hola esperanzar bueno tardar cómo podar ayudarte"
202006,"quiciera comprar un celular","quiciera comprar uno celular"
202006,"hola estamos en toda la disposición de ayudarte estamos brindando seguimiento vía inbox saludos","hola estar en todo el disposición de ayudarte estar brindar seguimiento vía inbox saludo"
202006,"necesito un número para ablar por q me quiero trasladar de casa pero n me contestan 22505555","necesitar uno número parar ablar por q me querer trasladar de casar pero n me contestar 22505555"
202006,"si existe la ley de los tres meses por que me están cobrando mora","si existir el ley de el tres mes por que me estar cobrar morar"
202006,"hola fabiola buenas tardes con gusto te brindamos la información por favor escríbenos en inbox con tus datos selecciona la opción asesor para que uno de nuestros compañeros pueda brindarte toda la asistencia quedamos atentos","hola fabiola bueno tardar con gustar te brindar el información por favor escríbenos en inbox con tu dato seleccionar el opción asesor parar que unir de nuestro compañero poder brindarte todo el asistencia quedar atento"
202006,"en metrocentro lourdes esta abierto","en metrocentro lourdes este abrir"
202006,"hola esmeralda esta agencia se encuentra operando en horario de 10 00am a 04 00pm de martes a sábado y domingo de 10 00am a 03 00pm de igual manera a través de este medio quedamos a tus órdenes","hola esmeralda este agenciar se encontrar operar en horario de 10 00am a 04 00pm de martes a sábado y domingo de 10 00am a 03 00pm de igual manera a través de este mediar quedar a tu orden"
202006,"señores de claro tengo una consulta","señor de claro tener unir consultar"
202006,"buenas tardes jenni un gusto saludarte cómo te podemos ayudar","bueno tardar jenni uno gustar saludarte cómo te podar ayudar"
202006,"buenas tardes necesito saber si aquí en soyapango tienen abiertas las tiendas de unicentro soyapango o de la plaza necesito cancelar y no e podido de antemano muchas gracias","bueno tardar necesitar saber si aquí en soyapango tener abrir el tender de unicentro soyapango o de el plaza necesitar cancelar y no e poder de antemano mucho gracia"
202006,"hola esmeralda esta agencia se encuentra operando en horario de 10 00am a 04 00pm de martes a sábado y domingo de 10 00am a 03 00pm de igual manera a través de este medio quedamos a tus órdenes","hola esmeralda este agenciar se encontrar operar en horario de 10 00am a 04 00pm de martes a sábado y domingo de 10 00am a 03 00pm de igual manera a través de este mediar quedar a tu orden"
202006,"buenas tardes jenni un gusto saludarte cómo te podemos ayudar","bueno tardar jenni uno gustar saludarte cómo te podar ayudar"
202006,"necesito saber dónde puedo pagar pero no tengo recibo para pagar efectivo","necesitar saber dónde poder pagar pero no tener recibir parar pagar efectivo"
202006,"necesito saber cuando vendran a instalar el internet residencial y cabliado","necesitar saber cuando vendran a instalar el internet residencial y cabliado"
202006,"un gusto saludarte hemos verificado que ya se lleva el seguimiento de tu caso vía inbox","uno gustar saludarte haber verificar que ya se llevar el seguimiento de tu casar vía inbox"
202006,"néstor tiznado inbox","néstor tiznar inbox"
202006,"ya les conteste","ya les contestar"
202006,"hola buenas noches las disculpas por los inconvenientes le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tus mensajes saludos","hola bueno noche el disculpa por el inconveniente le estar dar seguimiento a tu casar por inbox quedar a el esperar de tu mensaje saludo"
202006,"claro el salvador espero su respuesta pronto","claro el salvador esperar su respuesta pronto"
202006,"néstor tiznado adquiere tu servicio de internet tigo de 5 mb 21 9910 mb 27 99o cable basico 165 canales mas internet de 5mb por 31 99cable basico 165 canales mas internet de 10 mb por 37 99contrato 12 meses no se ve dicom no pedimos comprobantes de ingresocosto unico de instalación 30 00","néstor tiznar adquirir tu servicio de internet tigo de 5 mb 21 9910 mb 27 99o cable basico 165 canal mas internet de 5mb por 31 99cable basico 165 canal mas internet de 10 mb por 37 99contrato 12 mes no se ir dicom no pedir comprobante de ingresocosto unico de instalación 30 00"
202006,"buenos días quiero reportar una falla en una caja de cable y no puedo","bueno día querer reportar unir fallar en unir caja de cable y no poder"
202006,"hola buenas tardes es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos","hola bueno tardar ser uno gustar poder saludarte mencionarte que con gustar brindar uno seguimiento más personalizar a tu casar te invitar poder escribirnos vía inbox quedar a el esperar de tu comentario saludo"
202006,"claro santa lucia no esta abierto para cancelar me podría decir cuando abrirán es pago de talonario","claro santo lucio no este abrir parar cancelar me poder decir cuando abrir ser pagar de talonario"
202006,"hola buenas tardes girasol comentarte que seguimos trabajando para mantenerte conectada conoce aquí los horarios https bit ly 3dqahq3 o si lo prefieres realiza tus pagos de facturas y compras desde tu casa ingresando a miclaro com sv recuerda que si posees alguna consulta o duda acerca de nuestros servicio estamos a tus ordenes vía inbox saludos","hola bueno tardar girasol comentarte que seguir trabajar parar mantenerte conectar conocer aquí el horario https bit ly 3dqahq3 o si el preferir realizar tu pago de factura y compra desde tu casar ingresar a miclaro com sv recordar que si poseer alguno consultar o dudar acercar de nuestro servicio estar a tu ordenar vía inbox saludo"
